txn_key,txn_id,txn_global_id,txn_date_dim_key,txn_amount_eur,txn_original_currency,txn_credit_debit_code,txn_bene_country_key,txn_orig_country_key,acct_key,counterparty_key,acct_currency,acct_open_date_dim_key,acct_close_date_dim_key,product_key,cust_key,link_type,transaction_type_via,insert_date
1302319565,101831,58297661,122584,9000.0,Dollar,AXC4568,2009651910,651865576,-355082990,-1019063111,Dollar,122584,122584,1491230339.0,-1050232011,secondary,online,2022-04-20
-1468835787,101832,99050118,122585,1000.0,Dollar,AXC9696,651865576,651865576,-524345770,936489185,Dollar,122585,122585,1491230339.0,-1050232011,secondary,online,2022-04-20
1000848730,101833,34110362,122586,5000.0,Dollar,AXC3388,651865576,651865576,1931540926,175806444,Dollar,122586,122586,1491230339.0,-1050232011,primary,online,2022-04-20
-669546338,101834,11534828,122587,6000.0,Dollar,AXC1609,2009651910,651865576,686315085,-1019063111,Dollar,122587,122587,1491230339.0,-1050232011,primary,online,2022-04-20
-980028954,101835,79754481,122588,131258.0,Dollar,AXC2553,651865576,651865576,524042056,936489185,Dollar,122588,122588,-1656846950.0,-1050232011,secondary,offline,2022-04-20
-952053953,101836,43951135,122589,1000.0,Dollar,AXC0662,2009651910,-811770541,277307739,-1019063111,Dollar,122589,122589,-1782036132.0,-764955989,primary,online,2022-04-20
-1347561742,101837,30890349,122590,5000.0,Dollar,AXC6126,651865576,-811770541,2128236745,936489185,Dollar,122590,122590,,-764955989,primary,online,2022-04-20
-30325017,101838,8074620,122591,6000.0,Dollar,AXC5288,2009651910,-811770541,-1019038013,-1220127148,Dollar,122591,122591,1491230339.0,-764955989,secondary,online,2022-04-20
-1681488604,101839,99167895,122592,7000.0,Dollar,AXC3450,651865576,-811770541,1407172602,175806444,Dollar,122592,122592,,-764955989,secondary,offline,2022-04-20
1415294340,101840,69652745,122593,8000.0,Dollar,AXC4827,2009651910,-811770541,-211366298,700911348,Dollar,122593,122593,,-764955989,secondary,online,2022-04-20
902672925,101841,42543969,122594,9000.0,Dollar,AXC5988,2009651910,-1647000595,-487218134,538690200,Dollar,122594,122594,,-986469140,primary,offline,2022-04-20
-1034947229,101842,71581583,122595,1000.0,Dollar,AXC7514,651865576,-1647000595,-689330000,-1682572948,Dollar,122595,122595,,-986469140,primary,online,2022-04-20
2128318141,101843,53638045,122596,5000.0,Dollar,AXC5735,-811770541,-1647000595,588161925,-957345522,Dollar,122596,122596,-1782036132.0,-986469140,primary,online,2022-04-20
-186460970,101844,59413310,122597,6000.0,Dollar,AXC4279,-1647000595,-1647000595,680907011,-1779754841,Dollar,122597,122597,,-986469140,secondary,offline,2022-04-20
514801903,101845,62082740,122598,127015.0,Dollar,AXC4898,2009651910,-1647000595,-1118635056,-1220127148,Dollar,122598,122598,1340448554.0,-986469140,primary,online,2022-04-20
-256486183,101846,78329180,122599,119307.0,Dollar,AXC1838,651865576,2009651910,-467957278,175806444,Dollar,122599,122599,,743660975,primary,online,2022-04-20
-380827917,101847,17732821,122600,1000.0,Dollar,AXC0959,2009651910,2009651910,-2047173882,700911348,Dollar,122600,122600,,743660975,secondary,offline,2022-04-20
-244022041,101848,12985420,122601,5000.0,Dollar,AXC9633,2009651910,2009651910,-1046064854,538690200,Dollar,122601,122601,-1782036132.0,743660975,primary,online,2022-04-20
-1368288531,101849,87357914,122602,6000.0,Dollar,AXC0028,651865576,2009651910,1965843854,-1682572948,Dollar,122602,122602,,743660975,secondary,offline,2022-04-20
1878322178,101850,31525647,122603,7000.0,Dollar,AXC4800,-811770541,2009651910,-1217538979,-957345522,Dollar,122603,122603,-1782036132.0,743660975,secondary,online,2022-04-20
544526430,101851,16922010,122604,8000.0,Dollar,AXC4223,-1647000595,651865576,729360890,-1779754841,Dollar,122604,122604,,285529935,secondary,online,2022-04-20
-744986170,101852,27216908,122605,9000.0,Dollar,AXC9369,2009651910,651865576,91604402,-1220127148,Dollar,122605,122605,-1656846950.0,285529935,primary,online,2022-04-20
1606907490,101853,30571628,122606,1000.0,Dollar,AXC1022,651865576,651865576,-874799946,175806444,Dollar,122606,122606,,285529935,secondary,online,2022-04-20
-316595319,101854,63877694,122607,5000.0,Dollar,AXC5458,2009651910,651865576,-1296731877,-1019063111,Dollar,122607,122607,,285529935,primary,online,2022-04-20
588513233,101855,18518010,122608,6000.0,Dollar,AXC0446,651865576,651865576,-166813940,936489185,Dollar,122608,122608,1491230339.0,285529935,primary,offline,2022-04-20
-574048494,101856,90811353,122609,108749.0,Dollar,AXC8917,651865576,2009651910,-1834449882,175806444,Dollar,122609,122609,,-1508857705,primary,online,2022-04-20
514117786,101857,63715287,122610,1000.0,Dollar,AXC4334,2009651910,2009651910,-598868733,700911348,Dollar,122610,122610,,-1508857705,secondary,offline,2022-04-20
-993645779,101858,52662633,122611,5000.0,Dollar,AXC3762,2009651910,2009651910,-530034891,538690200,Dollar,122611,122611,1491230339.0,-1508857705,primary,online,2022-04-20
-1012495018,101859,42524931,122612,6000.0,Dollar,AXC1889,2009651910,2009651910,1323247998,700911348,Dollar,122612,122612,,-1508857705,secondary,offline,2022-04-20
-1575774490,101860,61193525,122613,7000.0,Dollar,AXC8051,2009651910,2009651910,-850885534,538690200,Dollar,122613,122613,,-1508857705,secondary,online,2022-04-20
-448084314,101861,49549736,122614,8000.0,Dollar,AXC2190,651865576,2009651910,-1469921608,-1682572948,Dollar,122614,122614,1340448554.0,-1361623917,secondary,offline,2022-04-20
1043478801,101862,66352846,122615,9000.0,Dollar,AXC2757,-811770541,2009651910,-184863916,-957345522,Dollar,122615,122615,,-1361623917,primary,offline,2022-04-20
1072152035,101863,31599215,122616,1000.0,Dollar,AXC2628,-1647000595,2009651910,1468076622,-1779754841,Dollar,122616,122616,,-1361623917,primary,online,2022-04-20
-465534950,101864,86794032,122617,5000.0,Dollar,AXC2264,2009651910,2009651910,-672784654,-1220127148,Dollar,122617,122617,1491230339.0,-1361623917,primary,online,2022-04-20
1260272910,101865,24558691,122618,6000.0,Dollar,AXC8752,651865576,2009651910,626206308,175806444,Dollar,122618,122618,,-1361623917,primary,online,2022-04-20
651278587,101866,94931134,122619,107756.0,Dollar,AXC5061,2009651910,651865576,-213971221,-1019063111,Dollar,122619,122619,-1782036132.0,-695946541,secondary,online,2022-04-20
209624168,101867,47923978,122620,6000.0,Dollar,AXC0927,651865576,651865576,-55109351,936489185,Dollar,122620,122620,,-695946541,secondary,offline,2022-04-20
663181719,101868,93688046,122621,7000.0,Dollar,AXC5056,651865576,651865576,403637533,175806444,Dollar,122621,122621,,-695946541,secondary,online,2022-04-20
755656662,101869,5637585,122622,8000.0,Dollar,AXC2550,2009651910,651865576,-84867105,-1019063111,Dollar,122622,122622,-1298298882.0,-695946541,secondary,offline,2022-04-20
971785325,101870,9763397,122623,9000.0,Dollar,AXC9485,651865576,651865576,-617651838,936489185,Dollar,122623,122623,1340448554.0,-695946541,primary,offline,2022-04-20
392167611,101871,54852547,122624,1000.0,Dollar,AXC5920,2009651910,2009651910,-1928463418,700911348,Dollar,122624,122624,,-1898147094,primary,online,2022-04-20
18210202,101872,98770090,122625,5000.0,Dollar,AXC0988,2009651910,2009651910,-596790182,538690200,Dollar,122625,122625,-1782036132.0,-1898147094,secondary,offline,2022-04-20
-1412702819,101873,9501388,122626,6000.0,Dollar,AXC7560,651865576,2009651910,749320578,-1682572948,Dollar,122626,122626,-1298298882.0,-1898147094,secondary,online,2022-04-20
1259418653,101874,92545821,122627,131258.0,Dollar,AXC5312,-811770541,2009651910,-918841289,-957345522,Dollar,122627,122627,1340448554.0,-1898147094,secondary,online,2022-04-20
-1347813814,101875,82333688,122628,1000.0,Dollar,AXC7856,-1647000595,2009651910,2036826674,-1779754841,Dollar,122628,122628,1340448554.0,-1898147094,secondary,offline,2022-04-20
104971946,101876,17504518,122629,5000.0,Dollar,AXC4048,2009651910,651865576,1596352584,-1220127148,Dollar,122629,122629,,-1476461694,primary,offline,2022-04-20
-2113293665,101877,18556243,122630,6000.0,Dollar,AXC6485,651865576,651865576,-913462103,175806444,Dollar,122630,122630,,-1476461694,primary,online,2022-04-20
-1666717982,101878,11100395,122631,7000.0,Dollar,AXC1932,2009651910,651865576,1781014812,-1019063111,Dollar,122631,122631,1491230339.0,-1476461694,primary,offline,2022-04-20
-1133323355,101879,85033818,122632,8000.0,Dollar,AXC4737,651865576,651865576,-1448487904,936489185,Dollar,122632,122632,-1656846950.0,-1476461694,primary,online,2022-04-20
1364622136,101880,15224841,122633,9000.0,Dollar,AXC3271,651865576,651865576,195244451,175806444,Dollar,122633,122633,-1298298882.0,-1476461694,secondary,online,2022-04-20
-2097509109,101881,36373720,122634,1000.0,Dollar,AXC0581,2009651910,2009651910,742863713,-1019063111,Dollar,122634,122634,,-795505173,primary,online,2022-04-20
-1061844548,101882,32326893,122635,5000.0,Dollar,AXC5016,651865576,2009651910,788668840,936489185,Dollar,122635,122635,-1782036132.0,-795505173,secondary,offline,2022-04-20
501362948,101883,94330386,122636,6000.0,Dollar,AXC8460,651865576,2009651910,-782960445,936489185,Dollar,122636,122636,,-795505173,secondary,offline,2022-04-20
-2135523500,101884,36890739,122637,127015.0,Dollar,AXC8181,2009651910,2009651910,1807173696,-1220127148,Dollar,122637,122637,1491230339.0,-795505173,secondary,offline,2022-04-20
-1150836860,101885,46858299,122638,119307.0,Dollar,AXC6667,651865576,2009651910,-1878886496,175806444,Dollar,122638,122638,,-795505173,secondary,online,2022-04-20
941448954,101886,64475893,122639,1000.0,Dollar,AXC8935,2009651910,651865576,248108296,700911348,Dollar,122639,122639,,-1579970065,primary,online,2022-04-20
-1981535992,101887,44782199,122640,5000.0,Dollar,AXC1111,2009651910,651865576,567346397,538690200,Dollar,122640,122640,,-1579970065,secondary,online,2022-04-20
-53510117,101888,65508936,122641,6000.0,Dollar,AXC8466,651865576,651865576,184871714,-1682572948,Dollar,122641,122641,-1656846950.0,-1579970065,primary,offline,2022-04-20
-355742147,101889,96572415,122642,7000.0,Dollar,AXC9457,-811770541,651865576,1680083331,-957345522,Dollar,122642,122642,-1782036132.0,-1579970065,secondary,offline,2022-04-20
-1013364337,101890,2141792,122643,8000.0,Dollar,AXC7462,-1647000595,651865576,-594513022,-1779754841,Dollar,122643,122643,-1656846950.0,-1579970065,secondary,online,2022-04-20
-903564261,101891,72798450,122644,9000.0,Dollar,AXC5383,2009651910,2009651910,90922243,-1220127148,Dollar,122644,122644,,1511954344,secondary,online,2022-04-20
-589893925,101892,68647530,122645,1000.0,Dollar,AXC4619,651865576,2009651910,-2049444214,175806444,Dollar,122645,122645,-1782036132.0,1511954344,secondary,online,2022-04-20
2074613253,101893,94228202,122646,5000.0,Dollar,AXC7609,2009651910,2009651910,850279143,700911348,Dollar,122646,122646,,1511954344,primary,offline,2022-04-20
856211720,101894,66304868,122647,6000.0,Dollar,AXC0370,2009651910,2009651910,-1979079743,538690200,Dollar,122647,122647,-1298298882.0,1511954344,primary,offline,2022-04-20
-1295366585,101895,50445472,122648,108749.0,Dollar,AXC2665,651865576,2009651910,806931001,-1682572948,Dollar,122648,122648,,1511954344,primary,online,2022-04-20
-1163717140,101896,16236324,122649,1000.0,Dollar,AXC2738,-811770541,2009651910,1963679084,-957345522,Dollar,122649,122649,,-1857644233,secondary,offline,2022-04-20
383497326,101897,39460353,122650,5000.0,Dollar,AXC6869,-1647000595,2009651910,2008523904,-1779754841,Dollar,122650,122650,,-1857644233,primary,online,2022-04-20
-1121607208,101898,54416522,122651,6000.0,Dollar,AXC4918,2009651910,2009651910,1900020423,-1220127148,Dollar,122651,122651,,-1857644233,secondary,online,2022-04-20
2109593134,101899,42721131,122652,7000.0,Dollar,AXC4853,651865576,2009651910,-1248312953,175806444,Dollar,122652,122652,1491230339.0,-1857644233,primary,online,2022-04-20
-1903474173,101900,60979589,122653,8000.0,Dollar,AXC7331,2009651910,2009651910,-1264229155,-1019063111,Dollar,122653,122653,,-1857644233,secondary,offline,2022-04-20
-387959835,101901,17947069,122654,9000.0,Dollar,AXC1531,651865576,2009651910,1510023922,936489185,Dollar,122654,122654,,-1063770282,secondary,online,2022-04-20
876205997,101902,84859686,122655,1000.0,Dollar,AXC3499,651865576,2009651910,1269708980,175806444,Dollar,122655,122655,1491230339.0,-1063770282,secondary,online,2022-04-20
-290738447,101903,45945886,122656,5000.0,Dollar,AXC3099,2009651910,2009651910,793364491,-1019063111,Dollar,122656,122656,1340448554.0,-1063770282,secondary,offline,2022-04-20
-1133141830,101904,97742856,122657,6000.0,Dollar,AXC0920,2009651910,2009651910,1247371411,700911348,Dollar,122657,122657,-1782036132.0,-1063770282,secondary,online,2022-04-20
-195395442,101905,22592608,122658,6000.0,Dollar,AXC8482,2009651910,2009651910,-143648272,700911348,Dollar,122658,122658,-1656846950.0,-1063770282,secondary,online,2022-04-20
-306502627,101906,65458043,122659,7000.0,Dollar,AXC8867,2009651910,2009651910,1901706089,538690200,Dollar,122659,122659,-1656846950.0,-1812399749,primary,online,2022-04-20
590433777,101907,29127321,122660,8000.0,Dollar,AXC8948,651865576,2009651910,-1504491934,-1682572948,Dollar,122660,122660,,-1812399749,secondary,online,2022-04-20
-1763715718,101908,35533028,122661,9000.0,Dollar,AXC3784,-811770541,2009651910,1765721358,-957345522,Dollar,122661,122661,-1656846950.0,-1812399749,primary,online,2022-04-20
838576529,101909,33176624,122662,1000.0,Dollar,AXC4138,-1647000595,2009651910,-1410241057,-1779754841,Dollar,122662,122662,-1298298882.0,-1812399749,primary,online,2022-04-20
479266437,101910,89003523,122663,5000.0,Dollar,AXC7353,2009651910,2009651910,869973852,-1220127148,Dollar,122663,122663,-1782036132.0,-1812399749,secondary,online,2022-04-20
1768084273,101911,85452449,122664,6000.0,Dollar,AXC6289,651865576,651865576,1897931989,175806444,Dollar,122664,122664,1491230339.0,530227939,primary,offline,2022-04-20
-1223061328,101912,12667054,122665,131258.0,Dollar,AXC0896,2009651910,651865576,470115915,-1019063111,Dollar,122665,122665,-1782036132.0,530227939,secondary,offline,2022-04-20
-184478973,101913,1736511,122666,1000.0,Dollar,AXC2831,651865576,651865576,1635761599,936489185,Dollar,122666,122666,-1298298882.0,530227939,secondary,online,2022-04-20
-1537206463,101914,32439405,122667,5000.0,Dollar,AXC9198,651865576,651865576,1655972124,175806444,Dollar,122667,122667,,530227939,secondary,offline,2022-04-20
-1808574934,101915,85384750,122668,6000.0,Dollar,AXC9338,2009651910,651865576,501140415,-1019063111,Dollar,122668,122668,,530227939,secondary,online,2022-04-20
-1201772847,101916,54273912,122669,7000.0,Dollar,AXC5311,651865576,-811770541,1042122594,936489185,Dollar,122669,122669,,843964401,secondary,offline,2022-04-20
2075840947,101917,76527202,122670,8000.0,Dollar,AXC9232,2009651910,-811770541,-322661591,-1019063111,Dollar,122670,122670,,843964401,primary,offline,2022-04-20
1691912788,101918,54255618,122671,9000.0,Dollar,AXC4302,651865576,-811770541,-626932579,936489185,Dollar,122671,122671,1491230339.0,843964401,secondary,online,2022-04-20
-1493489036,101919,88003555,122672,1000.0,Dollar,AXC6580,2009651910,-811770541,2078897134,-1220127148,Dollar,122672,122672,1340448554.0,843964401,primary,online,2022-04-20
-1669408218,101920,94130582,122673,5000.0,Dollar,AXC6589,651865576,-811770541,-210222131,175806444,Dollar,122673,122673,,843964401,secondary,offline,2022-04-20
-847090085,101921,55910522,122674,6000.0,Dollar,AXC8194,2009651910,-1647000595,502312933,700911348,Dollar,122674,122674,-1782036132.0,-1565924577,secondary,online,2022-04-20
1067061721,101922,75648761,122675,127015.0,Dollar,AXC3468,2009651910,-1647000595,-2124892291,538690200,Dollar,122675,122675,-1656846950.0,-1565924577,primary,offline,2022-04-20
-1079686013,101923,88546179,122676,119307.0,Dollar,AXC1983,651865576,-1647000595,327391140,-1682572948,Dollar,122676,122676,,-1565924577,secondary,online,2022-04-20
-683399102,101924,41396343,122677,1000.0,Dollar,AXC7264,-811770541,-1647000595,-1656368207,-957345522,Dollar,122677,122677,,-1565924577,secondary,offline,2022-04-20
1063978341,101925,1286288,122678,5000.0,Dollar,AXC7710,-1647000595,-1647000595,-1371761964,-1779754841,Dollar,122678,122678,1491230339.0,-1565924577,secondary,online,2022-04-20
-1717637701,101926,36235572,122679,6000.0,Dollar,AXC9829,2009651910,2009651910,-1113695986,-1220127148,Dollar,122679,122679,-1656846950.0,-1186507029,primary,offline,2022-04-20
790984230,101927,88704061,122680,7000.0,Dollar,AXC9879,651865576,2009651910,-1383148755,175806444,Dollar,122680,122680,-1298298882.0,-1186507029,primary,online,2022-04-20
-1758678879,101928,55294912,122681,8000.0,Dollar,AXC7370,2009651910,2009651910,1826878179,700911348,Dollar,122681,122681,-1782036132.0,-1186507029,primary,offline,2022-04-20
1414445694,101929,37122194,122682,9000.0,Dollar,AXC3049,2009651910,2009651910,-872224212,538690200,Dollar,122682,122682,,-1186507029,primary,offline,2022-04-20
1485728993,101930,81502082,122683,1000.0,Dollar,AXC7906,651865576,2009651910,195706168,-1682572948,Dollar,122683,122683,1340448554.0,-1186507029,primary,online,2022-04-20
-515279680,101931,86800624,122684,5000.0,Dollar,AXC0269,-811770541,651865576,1374105907,-957345522,Dollar,122684,122684,,281364066,secondary,offline,2022-04-20
-1776272519,101932,14207588,122685,6000.0,Dollar,AXC2517,-1647000595,651865576,1929527707,-1779754841,Dollar,122685,122685,-1782036132.0,281364066,primary,online,2022-04-20
425991788,101933,59031053,122686,108749.0,Dollar,AXC9661,2009651910,651865576,-88892427,-1220127148,Dollar,122686,122686,-1656846950.0,281364066,secondary,online,2022-04-20
243744092,101934,86664882,122687,1000.0,Dollar,AXC7254,651865576,651865576,1677795646,175806444,Dollar,122687,122687,1340448554.0,281364066,secondary,online,2022-04-20
-388230574,101935,25982571,122688,5000.0,Dollar,AXC9086,2009651910,651865576,2126459463,-1019063111,Dollar,122688,122688,1340448554.0,281364066,secondary,offline,2022-04-20
-1419863010,101936,76601823,122689,6000.0,Dollar,AXC1583,651865576,2009651910,1308040469,936489185,Dollar,122689,122689,-1782036132.0,112346000,primary,offline,2022-04-20
-1910314648,101937,21570292,122690,7000.0,Dollar,AXC8926,651865576,2009651910,-1441152427,175806444,Dollar,122690,122690,1491230339.0,112346000,primary,offline,2022-04-20
-2063074290,101938,12870787,122691,8000.0,Dollar,AXC7535,2009651910,2009651910,1031845298,-1019063111,Dollar,122691,122691,-1782036132.0,112346000,primary,offline,2022-04-20
1977873949,101939,35349703,122692,9000.0,Dollar,AXC7569,651865576,2009651910,-1026575259,936489185,Dollar,122692,122692,-1782036132.0,112346000,secondary,offline,2022-04-20
1789606848,101940,70961380,122693,1000.0,Dollar,AXC3522,2009651910,2009651910,-1404760046,700911348,Dollar,122693,122693,1491230339.0,112346000,secondary,online,2022-04-20
205649064,101941,62649943,122694,5000.0,Dollar,AXC7229,2009651910,2009651910,-886501986,538690200,Dollar,122694,122694,1340448554.0,508532049,primary,offline,2022-04-20
29670045,101942,20943637,122695,6000.0,Dollar,AXC3767,651865576,2009651910,-776392274,-1682572948,Dollar,122695,122695,1491230339.0,508532049,secondary,offline,2022-04-20
1223717471,101943,36964766,122696,7000.0,Dollar,AXC4104,-811770541,2009651910,-1565368678,-957345522,Dollar,122696,122696,,508532049,primary,online,2022-04-20
187201100,101944,96657091,122697,8000.0,Dollar,AXC3562,-1647000595,2009651910,-931138345,-1779754841,Dollar,122697,122697,-1782036132.0,508532049,secondary,offline,2022-04-20
314019439,101945,79287789,122698,9000.0,Dollar,AXC2143,2009651910,2009651910,-171253818,-1220127148,Dollar,122698,122698,,508532049,secondary,offline,2022-04-20
847534383,101946,12675823,122699,1000.0,Dollar,AXC7380,651865576,651865576,-441842443,175806444,Dollar,122699,122699,,1808223782,secondary,online,2022-04-20
562242181,101947,74664855,122700,5000.0,Dollar,AXC7598,2009651910,651865576,441160528,-1019063111,Dollar,122700,122700,,1808223782,secondary,offline,2022-04-20
2027900209,101948,5621946,122701,6000.0,Dollar,AXC3485,651865576,651865576,1700988770,936489185,Dollar,122701,122701,-1298298882.0,1808223782,primary,online,2022-04-20
-425968344,101949,18768875,122702,131258.0,Dollar,AXC7153,651865576,651865576,118423378,175806444,Dollar,122702,122702,-1782036132.0,1808223782,secondary,offline,2022-04-20
793578199,101950,65151978,122703,1000.0,Dollar,AXC0174,2009651910,651865576,861574746,-1019063111,Dollar,122703,122703,,1808223782,secondary,offline,2022-04-20
482552204,101951,31441187,122704,5000.0,Dollar,AXC2264,651865576,2009651910,1097638698,936489185,Dollar,122704,122704,-1656846950.0,-520708919,primary,online,2022-04-20
-224040410,101952,20356783,122705,6000.0,Dollar,AXC3995,2009651910,2009651910,-500045925,700911348,Dollar,122705,122705,,-520708919,secondary,online,2022-04-20
1813403061,101953,77902654,122706,7000.0,Dollar,AXC5571,2009651910,2009651910,-1961573463,538690200,Dollar,122706,122706,-1656846950.0,-520708919,primary,offline,2022-04-20
-1804892681,101954,70530987,122707,8000.0,Dollar,AXC5884,651865576,2009651910,-57506064,-1682572948,Dollar,122707,122707,,-520708919,primary,offline,2022-04-20
-497587854,101955,59590746,122708,9000.0,Dollar,AXC7690,-811770541,2009651910,1795385457,-957345522,Dollar,122708,122708,-1782036132.0,-520708919,secondary,offline,2022-04-20
-1459235439,101956,81455630,122709,1000.0,Dollar,AXC6072,-1647000595,651865576,549074835,-1779754841,Dollar,122709,122709,-1782036132.0,1197581376,secondary,offline,2022-04-20
469212634,101957,53641133,122710,5000.0,Dollar,AXC3943,2009651910,651865576,-624257372,-1220127148,Dollar,122710,122710,1340448554.0,1197581376,primary,online,2022-04-20
1818946399,101958,51732555,122711,6000.0,Dollar,AXC9163,651865576,651865576,-71912355,175806444,Dollar,122711,122711,,1197581376,secondary,offline,2022-04-20
859337487,101959,16247722,122712,127015.0,Dollar,AXC2165,2009651910,651865576,-1380346078,-1019063111,Dollar,122712,122712,-1298298882.0,1197581376,primary,offline,2022-04-20
1706217780,101960,93379888,122713,119307.0,Dollar,AXC2125,651865576,651865576,-1880151799,936489185,Dollar,122713,122713,-1656846950.0,1197581376,primary,online,2022-04-20
639089387,101961,79656976,122714,1000.0,Dollar,AXC7980,651865576,-811770541,104532255,175806444,Dollar,122714,122714,1491230339.0,-1931702376,secondary,online,2022-04-20
2115633161,101962,10796266,122715,5000.0,Dollar,AXC8816,2009651910,-811770541,993074706,-1019063111,Dollar,122715,122715,,-1931702376,primary,offline,2022-04-20
2044361372,101963,31669010,122716,6000.0,Dollar,AXC4682,651865576,-811770541,-1032459485,936489185,Dollar,122716,122716,,-1931702376,secondary,offline,2022-04-20
-1900350528,101964,20840929,122717,7000.0,Dollar,AXC8203,-811770541,-811770541,857750264,-957345522,Dollar,122717,122717,,-1931702376,secondary,offline,2022-04-20
-2092038581,101965,95079844,122718,8000.0,Dollar,AXC1944,-1647000595,-811770541,11252744,-1779754841,Dollar,122718,122718,-1298298882.0,-1931702376,secondary,offline,2022-04-20
-1232630435,101966,17632396,122719,9000.0,Dollar,AXC5566,2009651910,-1647000595,1634844606,-1220127148,Dollar,122719,122719,1491230339.0,-116591679,secondary,offline,2022-04-20
-583178430,101967,42432791,122720,1000.0,Dollar,AXC1559,651865576,-1647000595,-336493341,175806444,Dollar,122720,122720,-1656846950.0,-116591679,secondary,offline,2022-04-20
758182415,101968,34434409,122721,5000.0,Dollar,AXC3563,2009651910,-1647000595,577758809,-1019063111,Dollar,122721,122721,,-116591679,primary,offline,2022-04-20
-889794815,101969,13521871,122722,6000.0,Dollar,AXC7276,651865576,-1647000595,-1687303170,936489185,Dollar,122722,122722,,-116591679,secondary,online,2022-04-20
-350628523,101970,79641357,122723,108749.0,Dollar,AXC4662,2009651910,-1647000595,1615448680,-1220127148,Dollar,122723,122723,,-116591679,secondary,offline,2022-04-20
-662008999,101971,93590005,122724,1000.0,Dollar,AXC1831,651865576,2009651910,-1905437647,175806444,Dollar,122724,122724,,-358322028,primary,online,2022-04-20
-1338015732,101972,69318088,122725,5000.0,Dollar,AXC8594,2009651910,2009651910,-1524237035,700911348,Dollar,122725,122725,,-358322028,secondary,offline,2022-04-20
780693233,101973,81763814,122726,6000.0,Dollar,AXC8298,2009651910,2009651910,1701793246,538690200,Dollar,122726,122726,,-358322028,primary,offline,2022-04-20
1059249567,101974,74585931,122727,7000.0,Dollar,AXC4808,651865576,2009651910,483101958,-1682572948,Dollar,122727,122727,,-358322028,primary,offline,2022-04-20
524431097,101975,14413799,122728,8000.0,Dollar,AXC5972,-811770541,2009651910,1095785671,-957345522,Dollar,122728,122728,-1298298882.0,-358322028,secondary,offline,2022-04-20
-860853922,101976,83025346,122729,9000.0,Dollar,AXC9501,-1647000595,651865576,498560199,-1779754841,Dollar,122729,122729,,220540900,primary,online,2022-04-20
1896447100,101977,63210423,122730,1000.0,Dollar,AXC6272,2009651910,651865576,953266235,-1220127148,Dollar,122730,122730,-1298298882.0,220540900,secondary,online,2022-04-20
1447733201,101978,76326288,122731,5000.0,Dollar,AXC2160,651865576,651865576,712532273,175806444,Dollar,122731,122731,,220540900,secondary,offline,2022-04-20
-85300209,101979,98882338,122732,6000.0,Dollar,AXC8186,2009651910,651865576,860070336,700911348,Dollar,122732,122732,,220540900,primary,online,2022-04-20
1973812011,101980,53597069,122733,6000.0,Dollar,AXC1035,2009651910,651865576,-722584182,538690200,Dollar,122733,122733,1491230339.0,220540900,primary,online,2022-04-20
1199399670,101981,36950671,122734,7000.0,Dollar,AXC4746,651865576,2009651910,79940987,-1682572948,Dollar,122734,122734,-1656846950.0,-778855607,secondary,online,2022-04-20
1463709816,101982,91854238,122735,8000.0,Dollar,AXC3855,-811770541,2009651910,-1745224437,-957345522,Dollar,122735,122735,,-778855607,secondary,online,2022-04-20
-1507805340,101983,82375863,122736,9000.0,Dollar,AXC1611,-1647000595,2009651910,-1044708799,-1779754841,Dollar,122736,122736,1491230339.0,-778855607,secondary,online,2022-04-20
-624528173,101984,70489423,122737,1000.0,Dollar,AXC4098,2009651910,2009651910,-1863984868,-1220127148,Dollar,122737,122737,-1656846950.0,-778855607,primary,online,2022-04-20
-580541963,101985,44382250,122738,5000.0,Dollar,AXC1431,651865576,2009651910,1751353044,175806444,Dollar,122738,122738,-1656846950.0,-778855607,secondary,online,2022-04-20
-1177814131,101986,14689589,122739,6000.0,Dollar,AXC6473,2009651910,2009651910,2059950071,-1019063111,Dollar,122739,122739,,196052322,primary,online,2022-04-20
1637913501,101987,54830557,122740,131258.0,Dollar,AXC3651,651865576,2009651910,-1145751114,936489185,Dollar,122740,122740,,196052322,primary,offline,2022-04-20
-318694921,101988,58419819,122741,1000.0,Dollar,AXC5526,651865576,2009651910,-801433759,175806444,Dollar,122741,122741,,196052322,secondary,offline,2022-04-20
-560327779,101989,79603223,122742,5000.0,Dollar,AXC1952,2009651910,2009651910,881420816,-1019063111,Dollar,122742,122742,,196052322,primary,online,2022-04-20
-1665729385,101990,9324311,122743,6000.0,Dollar,AXC5489,651865576,2009651910,-1336517727,936489185,Dollar,122743,122743,-1782036132.0,196052322,secondary,online,2022-04-20
-2041694466,101991,68241564,122744,7000.0,Dollar,AXC2723,2009651910,651865576,-1149848159,700911348,Dollar,122744,122744,-1656846950.0,-404873861,primary,offline,2022-04-20
1033531655,101992,51729625,122745,8000.0,Dollar,AXC8314,2009651910,651865576,545355533,538690200,Dollar,122745,122745,,-404873861,secondary,offline,2022-04-20
-66020271,101993,15859620,122746,9000.0,Dollar,AXC1806,651865576,651865576,1104851019,-1682572948,Dollar,122746,122746,1491230339.0,-404873861,secondary,offline,2022-04-20
-410323992,101994,82349729,122747,1000.0,Dollar,AXC1897,-811770541,651865576,-1911255093,-957345522,Dollar,122747,122747,,-404873861,primary,online,2022-04-20
